1.000000000000000000e+00 9.630000000000000000e+02
1.100000000000000089e+00 8.270000000000000000e+02
1.199999999999999956e+00 7.060000000000000000e+02
1.300000000000000044e+00 5.980000000000000000e+02
1.399999999999999911e+00 4.990000000000000000e+02
1.500000000000000000e+00 4.080000000000000000e+02
1.600000000000000089e+00 3.220000000000000000e+02
1.700000000000000178e+00 2.400000000000000000e+02
1.800000000000000044e+00 1.580000000000000000e+02
1.899999999999999911e+00 4.900000000000000000e+01
2.000000000000000000e+00 3.177000000000000000e+03
2.100000000000000089e+00 3.542000000000000000e+03
