nan 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 nan
1.000000000000000000e+00 7.071067811865474617e-01 4.478556662060154125e-01 3.175335749948085540e-01 2.443847944039952147e-01 1.983686133764825110e-01 1.668988168589752297e-01 1.439936989610233475e-01 1.264844195518876335e-01 1.125429724151515848e-01 1.010417641239374359e-01 9.124711426614542931e-02 8.266076530048827031e-02 7.493260577995430882e-02 6.781006451280076341e-02 6.110748450017194217e-02 5.468690330674081529e-02 4.844559516550204364e-02 4.230773503166186666e-02 3.621861641545587318e-02 3.014045256246184259e-02 2.404913894713180816e-02 1.793156884590789077e-02 1.178323348018987457e-02 5.605935918855078220e-03 -5.944803007979723459e-04 -6.810434312179780916e-03 -1.303495456870156638e-02 -1.926406497058998080e-02 -2.549921113363037145e-02 -3.174975354271164507e-02 -3.803560230611528759e-02 -4.439013985402545659e-02 -5.086367917615507162e-02 -5.752785073266530186e-02 -6.448153150159625924e-02 -7.185928401198038440e-02 -7.984387563543000887e-02 -8.868552312196227583e-02 -9.873251387044040817e-02 -1.104817844501370383e-01 -1.246661543004511929e-01 -1.424127632148053102e-01 -1.655495156534045609e-01 -1.972454572976332088e-01 -2.434828248712659349e-01 -3.168490360703256070e-01 -4.473890448019308130e-01 -7.068810583279343529e-01 -1.000000000000000000e+00
1.000000000000000000e+00 8.941058674716132471e-01 7.071067811865475727e-01 5.557702248964431213e-01 4.494620549053181535e-01 3.746273383690182368e-01 3.201469481007698792e-01 2.789574166126961852e-01 2.466794271011962525e-01 2.205328641083942054e-01 1.986915205070646506e-01 1.799141590987017592e-01 1.633308315043993653e-01 1.483157436343364444e-01 1.344093547978334469e-01 1.212692798030807068e-01 1.086385242177415472e-01 9.632441022526921914e-02 8.418421394448265260e-02 7.211504516069007498e-02 6.004638301072399292e-02 4.793421680290880366e-02 3.575608340200076701e-02 2.350652676350369411e-02 1.119267769159430423e-02 -1.170214519650671602e-03 -1.356336444061848230e-02 -2.596914248471297523e-02 -3.837583890017367411e-02 -5.078247024248451480e-02 -6.320364964550116704e-02 -7.567463479468419796e-02 -8.825680149452333478e-02 -1.010439719537499781e-01 -1.141702747020870157e-01 -1.278205702372780250e-01 -1.422450256000574731e-01 -1.577803140988930652e-01 -1.748814335056210756e-01 -1.941708036058526488e-01 -2.165161336557585026e-01 -2.431575135057711112e-01 -2.759210692227262451e-01 -3.175879321719988768e-01 -3.725396732265469080e-01 -4.478435410835691077e-01 -5.546240320289703707e-01 -7.064388536393866325e-01 -8.938863858993908451e-01 -1.000000000000000000e+00
1.000000000000000000e+00 9.482470293921390070e-01 8.313359472069982159e-01 7.071067811865475727e-01 6.013393326010432194e-01 5.172535224379078977e-01 4.511203256708651299e-01 3.985090626443847928e-01 3.558106118363277837e-01 3.203426856131216249e-01 2.901543996712540041e-01 2.638231886264252868e-01 2.403001310283899017e-01 2.188016712746070069e-01 1.987357339909515408e-01 1.796515073410937802e-01 1.612051284594633316e-01 1.431359742709728267e-01 1.252499883284414750e-01 1.074076148361320648e-01 8.951465481048793971e-02 7.151485340849464412e-02 5.338337264573341651e-02 3.512056461857606532e-02 1.674567416787107327e-02 -1.709717288294952068e-03 -2.020854332093845185e-02 -3.871532573013871520e-02 -5.720334037976112368e-02 -7.566175584956749689e-02 -9.410270055984554238e-02 -1.125683491183018248e-01 -1.311383040646667275e-01 -1.499377806662902379e-01 -1.691473891115168049e-01 -1.890156807715770160e-01 -2.098761427544732772e-01 -2.321710859749548661e-01 -2.564860229188318796e-01 -2.835998629252003966e-01 -3.145587217297785010e-01 -3.507840910463977946e-01 -3.942273730411135491e-01 -4.475727284941877215e-01 -5.144319091882233463e-01 -5.992370991418515258e-01 -7.057115658761173860e-01 -8.306040143514883400e-01 -9.480381793966357051e-01 -1.000000000000000000e+00
1.000000000000000000e+00 9.696783344306074692e-01 8.932994241575937799e-01 7.989937465756111745e-01 7.071067811865473507e-01 6.261385279043919505e-01 5.575384041749050779e-01 4.999620925271927585e-01 4.513665316330767174e-01 4.097962022353540679e-01 3.736036782364117736e-01 3.414649816085732481e-01 3.123342788873746390e-01 2.853896200216594070e-01 2.599856719606173372e-01 2.356166287734105524e-01 2.118883740913448388e-01 1.884979622466864679e-01 1.652184901617453072e-01 1.418877077623324212e-01 1.183990172835589494e-01 9.469378179264530127e-02 7.075410339398191528e-02 4.659545959681567900e-02 2.225881484066783572e-02 -2.197947993570240847e-03 -2.670922109899569880e-02 -5.121127129694104385e-02 -7.565193890230025031e-02 -1.000001374064378029e-01 -1.242549607053666516e-01 -1.484543892075674276e-01 -1.726838224119066345e-01 -1.970849276434851749e-01 -2.218655683219825092e-01 -2.473118608295634957e-01 -2.738037160416078031e-01 -3.018355486795685216e-01 -3.320441245359742610e-01 -3.652455195175507430e-01 -4.024821390723477554e-01 -4.450766032221094015e-01 -4.946764513447887146e-01 -5.532376942298253830e-01 -6.228020087158850915e-01 -7.047055674412323611e-01 -7.974739332395066604e-01 -8.925481176883154344e-01 -9.694758397820595341e-01 -1.000000000000000000e+00
1.000000000000000000e+00 9.801274882519578346e-01 9.271754727917176364e-01 8.558322227665752235e-01 7.797118338679495109e-01 7.071067811865473507e-01 6.415396310008594227e-01 5.836956499424282852e-01 5.329421177269979548e-01 4.881808111442650921e-01 4.482484904730559827e-01 4.120782526347605557e-01 3.787495831776305777e-01 3.474917607706220490e-01 3.176705248762246581e-01 2.887708984751298225e-01 2.603811907025723182e-01 2.321797015982732526e-01 2.039241450111429488e-01 1.754431904679965570e-01 1.466293058831186491e-01 1.174320520059164846e-01 8.785105829753953044e-02 5.792807373549518218e-02 2.773772287154021784e-02 -2.623114633656417876e-03 -3.304708556435363709e-02 -6.342884211038142539e-02 -9.367761425161286182e-02 -1.237292769519633684e-01 -1.535574648682486443e-01 -1.831835472316710178e-01 -2.126855850052669639e-01 -2.422066915804501896e-01 -2.719634608622635286e-01 -3.022552793966772344e-01 -3.334753640755631632e-01 -3.661241803159395736e-01 -4.008252889709766342e-01 -4.383421503320603096e-01 -4.795908736188464472e-01 -5.256359641102541502e-01 -5.776389797699403861e-01 -6.366950593352348475e-01 -7.034287950832383007e-01 -7.771356196747382095e-01 -8.542534470276050840e-01 -9.264211622959599435e-01 -9.799296578224455656e-01 -1.000000000000000000e+00
1.000000000000000000e+00 9.859740285276656913e-01 9.473678966598788609e-01 8.924631374833429387e-01 8.301511476051215421e-01 7.670898916393575906e-01 7.071067811865475727e-01 6.518348391211490345e-01 6.015669137888263185e-01 5.559057147107890895e-01 5.141612634182493036e-01 4.755651044081503076e-01 4.393748509550503001e-01 4.049196262858612561e-01 3.716160515404145492e-01 3.389707832198526893e-01 3.065777269799828120e-01 2.741137549936743523e-01 2.413344573501203238e-01 2.080702342292539975e-01 1.742223872546953267e-01 1.397585519748777982e-01 1.047067238448394638e-01 6.914722824221977704e-02 3.320224888384354367e-02 -2.977080368551759861e-03 -3.922557176902738418e-02 -7.538002825891149117e-02 -1.112953665629181077e-01 -1.468597505341796283e-01 -1.820078990763364379e-01 -2.167321250566414670e-01 -2.510911019159731139e-01 -2.852167329720555755e-01 -3.193197310516055487e-01 -3.536945450167642280e-01 -3.887240357209444941e-01 -4.248836963853910853e-01 -4.627439912583981574e-01 -5.029670602298971227e-01 -5.462896798797038933e-01 -5.934764091025238608e-01 -6.452130805551907766e-01 -7.018897524362750495e-01 -7.631991452579137691e-01 -8.274810822723400738e-01 -8.908624391206848570e-01 -9.466188246002746887e-01 -9.857804988309681882e-01 -1.000000000000000000e+00
1.000000000000000000e+00 9.895786045886006965e-01 9.603034727193121567e-01 9.171643947462710944e-01 8.660472885679109112e-01 8.119725292386966720e-01 7.583609579269662282e-01 7.071067811865476838e-01 6.589814406136704772e-01 6.140522441658916586e-01 5.719984935989269603e-01 5.323166417772363657e-01 4.944417769271424734e-01 4.578150471838585700e-01 4.219192034221533882e-01 3.862966089859087293e-01 3.505582534504179115e-01 3.143884917104778354e-01 2.775478368311320998e-01 2.398746455477941408e-01 2.012856068831679057e-01 1.617743940052693841e-01 1.214075944142583574e-01 8.031707976274785055e-02 3.868830787083851058e-02 -3.255379401703403699e-03 -4.527170282054275574e-02 -8.712023765438936529e-02 -1.285832648566608005e-01 -1.694848930604523352e-01 -2.097070433748887963e-01 -2.492015192679428448e-01 -2.879980631271954472e-01 -3.262088415387640605e-01 -3.640300759509156880e-01 -4.017414780932967999e-01 -4.397037180597722639e-01 -4.783532726609076025e-01 -5.181925023681305253e-01 -5.597703617688496447e-01 -6.036452560117395727e-01 -6.503156535642040659e-01 -7.000961483678945774e-01 -7.529091870353411542e-01 -8.079651061349011343e-01 -8.633393749100235492e-01 -9.155658593646993637e-01 -9.595654588807369656e-01 -9.893896758557965132e-01 -1.000000000000000000e+00
1.000000000000000000e+00 9.919685940646617572e-01 9.690971366406080367e-01 9.345580819321280819e-01 8.923386431851568767e-01 8.461516998462288441e-01 7.988224134528191245e-01 7.521591991903918695e-01 7.071067811865473507e-01 6.639880997727616307e-01 6.227278829338425137e-01 5.830217266617999661e-01 5.444509914015396301e-01 5.065561547146685273e-01 4.688821867236338536e-01 4.310066451752358474e-01 3.925578368889933167e-01 3.532276124700426401e-01 3.127812824177066964e-01 2.710656270975378423e-01 2.280148732266616129e-01 1.836537518113388057e-01 1.380963438832856216e-01 9.153941749341726331e-02 4.424941071089212585e-02 -3.456910434048049343e-03 -5.123696186158500226e-02 -9.874978735841165312e-02 -1.456835449683778760e-01 -1.917801318341511019e-01 -2.368546951670141842e-01 -2.808088340111152825e-01 -3.236373989748658753e-01 -3.654296302632402682e-01 -4.063657578388222835e-01 -4.467100720407559677e-01 -4.868008796486875678e-01 -5.270367070948996924e-01 -5.678565589030277749e-01 -6.097098749075963164e-01 -6.530089468808455422e-01 -6.980531095800091013e-01 -7.449110916141487015e-01 -7.932488618230724153e-01 -8.421028320953664048e-01 -8.896352078478978465e-01 -9.329800614629494282e-01 -9.683753919285498224e-01 -9.917849577121873317e-01 -1.000000000000000000e+00
1.000000000000000000e+00 9.936468584763715750e-01 9.753795445098016881e-01 9.473017279484781117e-01 9.121771059577635787e-01 8.727425139355404760e-01 8.312453526798732062e-01 7.892653808668107507e-01 7.477431399619502983e-01 7.071067811865473507e-01 6.674188637708553529e-01 6.285042574555642636e-01 5.900476966927704625e-01 5.516631134417809834e-01 5.129414941971910391e-01 4.734842619553245036e-01 4.329278153802039730e-01 3.909631298400892963e-01 3.473526868092779996e-01 3.019455484809609458e-01 2.546901417743057117e-01 2.056433039297970999e-01 1.549734942377097024e-01 1.029559781916508654e-01 4.995840880302324094e-02 -3.583410329002555215e-03 -5.719793193763484523e-02 -1.104149514597296822e-01 -1.628027196077000138e-01 -2.140004174928193670e-01 -2.637424723371000201e-01 -3.118730108705535797e-01 -3.583505813371358761e-01 -4.032445916453725743e-01 -4.467254633088812987e-01 -4.890502999713646770e-01 -5.305450664227731039e-01 -5.715830377393256168e-01 -6.125577265529910109e-01 -6.538467073081454251e-01 -6.957608793955388782e-01 -7.384722287605381963e-01 -7.819133526039510063e-01 -8.256466793124006553e-01 -8.687150866933770477e-01 -9.095133915270641189e-01 -9.457601701706198627e-01 -9.746793100475918958e-01 -9.934694721502758119e-01 -1.000000000000000000e+00
